Player_ID,Player_Name,Gender,Age,Country,Team,Position,Sport_Type,Match_ID,Tournament,Match_Date,Opponent_Team,Venue,City,Score,Assists,Goals,Wickets,Minutes_Played,Rating,Match_Fee,Bonus,Sponsorship_Amount,Ticket_Sales,Fan_ID,Ticket_Type,Payment_Mode,Feedback_Score,Coach_Name,Win_Status,unfied_Record,Total_Earning,Performence_Score,Merch_Sales,Revenue,Age_group,Performance_level,gender_numeric,Win_status_numeric
p6799,liu,male,16,india,team d,forward,cricket,m21955,friendly,10-09-2024,team a,ground 3,new york,101,2,0,2,18,1.18,750.51,768.08,8057.86,5728.08,f34629,vvip,online,2,anderson,win,p6799-f34629,9576.45,113,0,5728.08,junior,low,1,1
p5706,david,female,21,uk,team e,goalkeeper,tennis,m99437,championship,10-09-2024,team b,court 4,sydney,101,6,0,0,61,5.1,4055.28,858.22,7653.84,4591.12,f72086,vvip,online,2,anderson,win,p5706-f72086,12567.34,113,0,4591.12,adult,medium,2,1
p6546,maria,male,22,uk,team e,bowler,tennis,m42543,league,10-09-2024,team d,ground 3,new york,81,6,1,1,0,8.74,1880.92,1197.75,6379.4,5583.04,f36673,vvip,credit card,4,lee,win,p6546-f36673,9458.07,100,0,5583.04,adult,high,1,1
p3713,john,female,20,brazil,team d,goalkeeper,basketball,m21316,world cup,11-09-2024,team a,court 4,london,127,5,2,1,68,5.26,2919.29,306,6324.74,672.22,f96073,vip,upi,3,patel,win,p3713-f96073,9550.03,147,0,672.22,adult,medium,2,1
p4767,david,female,37,south africa,team d,defender,basketball,m18517,championship,11-09-2024,team b,stadium 1,new york,68,1,3,1,92,4.32,2210.27,1270.14,6137.77,5739.07,f15035,regular,online,4,lee,lose,p4767-f15035,9618.18,83,0,5739.07,senior,medium,2,2
p1719,david,female,41,usa,team d,forward,basketball,m61659,league,12-09-2024,team d,ground 3,delhi,113,1,2,0,4,6.2,2039.17,1081.86,3491.83,9245.58,f90635,vip,credit card,5,patel,lose,p1719-f90635,6612.86,121,0,9245.58,senior,medium,2,2
p6576,john,male,19,germany,team b,batsman,tennis,m92583,world cup,01-10-2024,team d,stadium 1,sydney,96,6,4,0,48,3.66,4408.52,1532.16,7698.69,1936.07,f75733,regular,upi,2,rahul,lose,p6576-f75733,13639.37,120,0,1936.07,junior,low,1,2
p3103,amit,female,23,usa,team c,defender,xricket,m81569,world cup,01-10-2024,team c,unspecified,sydney,67,6,2,0,85,1.28,4046.67,1185.33,7541.27,9604.88,f57323,vip,cash,5,anderson,draw,p3103-f57323,12773.27,85,0,9604.88,adult,low,2,3
p3654,maria,male,35,australia,team a,batsman,tennis,m88653,league,02-10-2024,team e,court 4,sydney,113,6,0,4,22,1.77,3949,1985.56,7520.75,6599,f18914,vvip,cash,2,rahul,lose,p3654-f18914,13455.31,141,0,6599,senior,low,1,2
p1243,amit,male,43,germany,team e,batsman,cricket,m68871,league,03-10-2024,team b,ground 3,berlin,32,8,2,4,33,7.79,2062.22,1216.68,5728.89,8429.35,f57585,vip,online,5,brown,lose,p1243-f57585,9007.79,70,0,8429.35,senior,high,1,2
p2269,john,male,25,brazil,team a,forward,cricket,m15316,world cup,04-10-2024,team a,arena 2,london,58,7,2,4,1,1.35,1987.72,278.75,5703.48,9265.21,f86278,vip,upi,4,anderson,lose,p2269-f86278,7969.95,94,0,9265.21,adult,low,1,2
p3742,sara,female,42,australia,team b,forward,tennis,m75984,world cup,07-10-2024,team c,unspecified,sydney,14,5,1,1,75,8.24,3992.36,1337.01,3777.55,755.49,f32437,regular,credit card,4,brown,lose,p3742-f32437,9106.92,31,0,755.49,senior,high,2,2
p7643,john,female,29,south africa,team b,defender,cricket,m12096,championship,07-10-2024,team e,stadium 1,new york,50,8,4,3,103,4.38,4787.88,260.14,6700.89,6665.82,f64000,vip,online,5,lee,lose,p7643-f64000,11748.91,90,0,6665.82,adult,medium,2,2
p6922,liu,male,33,brazil,team e,forward,football,m66646,league,07-10-2024,team b,arena 2,sydney,59,6,4,4,40,1.29,4118.19,803.3,6180.56,1902.49,f67130,regular,credit card,1,patel,draw,p6922-f67130,11102.05,99,0,1902.49,senior,low,1,3
p3815,maria,male,29,australia,team c,batsman,tennis,m62637,world cup,08-10-2024,team d,arena 2,berlin,45,0,2,3,29,4.24,3920.34,968.1,8703.7,7170.72,f67816,vvip,online,5,brown,win,p3815-f67816,13592.14,63,0,7170.72,adult,medium,1,1
p3986,carlos,male,43,india,team a,bowler,tennis,m72028,friendly,08-10-2024,team a,arena 2,london,119,1,2,4,112,6.63,1243.74,849.76,6123.93,7404.62,f53966,regular,online,3,patel,draw,p3986-f53966,8217.43,143,0,7404.62,senior,medium,1,3
p2784,priya,male,17,germany,team e,batsman,tennis,m21977,world cup,09-10-2024,team b,stadium 1,new york,118,7,2,0,115,6.2,4291.71,1572.18,3824.8,7223.67,f28586,vvip,cash,1,anderson,draw,p2784-f28586,9688.69,138,0,7223.67,junior,medium,1,3
p1452,mike,male,17,australia,team e,forward,football,m73245,championship,09-10-2024,team a,arena 2,sydney,128,6,2,1,87,3.08,1406.55,1619.36,2007.6,7063.11,f90928,vip,upi,4,patel,lose,p1452-f90928,5033.51,150,0,7063.11,junior,low,1,2
p2592,david,male,33,uk,team e,bowler,tennis,m24444,championship,12-10-2024,team b,ground 3,new york,123,4,1,0,84,4.55,4006.1,630.72,9447.37,9431.2,f35165,vvip,online,3,patel,win,p2592-f35165,14084.19,134,0,9431.2,senior,medium,1,1
p5348,priya,male,43,brazil,team b,forward,tennis,m45426,league,12-10-2024,team e,stadium 1,new york,16,5,3,4,96,9.78,2061.29,1157.57,7526.62,9862.52,f14142,regular,credit card,4,lee,lose,p5348-f14142,10745.48,51,0,9862.52,senior,high,1,2
p8563,priya,male,32,uk,team d,batsman,tennis,m77463,league,01-11-2024,team a,stadium 1,sydney,112,4,2,3,46,5.59,4387.02,797.46,8227.15,6130.09,f43485,vip,credit card,2,brown,lose,p8563-f43485,13411.63,138,0,6130.09,senior,medium,1,2
p3626,priya,female,22,australia,team a,batsman,football,m72999,friendly,01-11-2024,team e,ground 3,sydney,149,4,1,0,35,5.99,1055.21,1912.79,4052.43,2968.66,f19819,regular,credit card,3,rahul,lose,p3626-f19819,7020.43,160,0,2968.66,adult,medium,2,2
p4872,carlos,male,44,usa,team d,bowler,football,m79164,friendly,01-11-2024,team a,ground 3,new york,92,4,0,4,116,8.19,2344.31,629.98,9879.43,161.67,f97252,vip,cash,4,patel,lose,p4872-f97252,12853.72,116,0,161.67,senior,high,1,2
p8055,carlos,female,38,south africa,team b,goalkeeper,football,m33262,championship,01-11-2024,team c,court 4,delhi,88,0,1,3,102,7.78,2675.66,53.97,6554.64,1111.08,f37764,vip,online,1,anderson,win,p8055-f37764,9284.27,103,0,1111.08,senior,high,2,1
p3799,maria,female,35,australia,team b,batsman,tennis,m57419,friendly,04-11-2024,team d,court 4,sydney,95,8,4,3,13,5.63,613.03,913.56,7346.74,587.49,f13078,regular,upi,4,patel,draw,p3799-f13078,8873.33,135,0,587.49,senior,medium,2,3
p2285,david,female,44,south africa,team c,bowler,basketball,m11607,friendly,05-11-2024,team b,ground 3,new york,145,5,1,4,43,1.45,3741.42,1729.78,2276.72,8015.66,f41174,regular,credit card,1,patel,win,p2285-f41174,7747.92,174,0,8015.66,senior,low,2,1
p5770,priya,male,26,germany,team e,forward,football,m77179,friendly,05-11-2024,team a,court 4,london,57,0,3,3,90,9.17,2348.02,936.21,3983.54,7233.08,f30964,nan,cash,4,lee,lose,p5770-f30964,7267.77,78,0,7233.08,adult,high,1,2
p3858,david,male,17,south africa,team e,forward,cricket,m95664,league,06-11-2024,team b,ground 3,delhi,126,4,4,0,38,8.58,3437.67,190.62,1239.39,7899.34,f34779,vip,cash,2,patel,win,p3858-f34779,4867.68,146,0,7899.34,junior,high,1,1
p6285,carlos,female,43,uk,team c,bowler,football,m89789,friendly,07-11-2024,team e,arena 2,new york,24,0,4,1,41,6.51,3151.98,1490.92,1189.48,6534.73,f31091,vvip,cash,1,rahul,win,p6285-f31091,5832.38,40,0,6534.73,senior,medium,2,1
p1990,mike,female,33,germany,team a,bowler,basketball,m59984,friendly,08-11-2024,team a,stadium 1,berlin,138,1,2,4,25,8.13,1365.74,517.88,7283.57,2666.24,f18634,regular,credit card,4,brown,lose,p1990-f18634,9167.19,162,0,2666.24,senior,high,2,2
p1011,david,male,18,india,team e,forward,football,m82624,championship,08-11-2024,team e,court 4,london,58,9,4,3,111,4.42,1158.61,1374.15,1777.33,7962.39,f52512,vip,online,4,anderson,draw,p1011-f52512,4310.09,100,0,7962.39,junior,medium,1,3
p2475,amit,female,41,usa,team c,batsman,tennis,m58627,friendly,08-11-2024,team e,ground 3,sydney,114,8,0,3,80,3.81,4760.98,948.59,5690.35,1292.54,f71797,vvip,upi,4,anderson,lose,p2475-f71797,11399.92,142,0,1292.54,senior,low,2,2
p7141,carlos,male,17,australia,team c,batsman,football,m15850,world cup,08-11-2024,team b,stadium 1,berlin,83,2,0,1,41,5.37,3054.36,663.1,4026.56,7201.18,f46668,vip,credit card,5,anderson,win,p7141-f46668,7744.02,91,0,7201.18,junior,medium,1,1
p7269,david,male,29,south africa,team d,bowler,basketball,m26305,friendly,09-11-2024,team c,unspecified,berlin,64,0,2,1,101,4.75,506.82,731.55,6655.86,3109.91,f42847,vip,online,4,brown,lose,p7269-f42847,7894.23,74,0,3109.91,adult,medium,1,2
p8387,liu,female,39,brazil,team b,bowler,football,m10740,league,09-11-2024,team b,arena 2,new york,0,7,3,4,95,6.28,2729.44,135.95,6542.62,6034.37,f62800,vvip,cash,1,smith,lose,p8387-f62800,9408.01,39,0,6034.37,senior,medium,2,2
p7979,liu,female,15,uk,team d,goalkeeper,cricket,m65107,friendly,09-11-2024,team b,court 4,delhi,75,7,1,4,22,6.68,554.14,133.9,1970.61,570.7,f75145,vvip,cash,3,patel,lose,p7979-f75145,2658.65,108,0,570.7,junior,medium,2,2
p6846,amit,female,42,south africa,team e,defender,tennis,m35535,friendly,09-11-2024,team c,court 4,delhi,91,2,4,4,108,8.92,4920.66,1836.86,1996.06,2435.41,f66718,regular,online,1,smith,lose,p6846-f66718,8753.58,123,0,2435.41,senior,high,2,2
p9254,mike,female,16,usa,team b,batsman,football,m69117,league,10-11-2024,team c,stadium 1,new york,7,2,1,3,62,6.34,4238.85,965.9,9467.72,2450.7,f92320,regular,credit card,1,anderson,lose,p9254-f92320,14672.47,26,0,2450.7,junior,medium,2,2
p7783,mike,female,34,brazil,team d,defender,football,m98739,championship,10-11-2024,team b,ground 3,delhi,35,5,4,2,58,5.55,2301.82,210.9,9623.13,9516.31,f84273,vip,cash,4,patel,draw,p7783-f84273,12135.85,65,0,9516.31,senior,medium,2,3
p9818,david,male,36,germany,team a,goalkeeper,basketball,m60935,world cup,11-11-2024,team d,stadium 1,new york,142,7,0,1,110,9.67,564.23,1330.05,5547.6,3884.95,f26749,vvip,cash,3,brown,win,p9818-f26749,7441.88,160,0,3884.95,senior,high,1,1
p5820,john,female,37,uk,team c,batsman,football,m34532,friendly,11-11-2024,team b,ground 3,delhi,106,6,4,2,70,5.68,3289.83,438.54,9579.84,6675,f21304,vip,upi,2,lee,win,p5820-f21304,13308.21,138,0,6675,senior,medium,2,1
p9115,david,male,35,south africa,team e,goalkeeper,football,m23793,friendly,12-11-2024,team c,stadium 1,new york,25,8,1,3,49,2.03,2551.58,867.61,1035.37,6701.38,f70537,vip,upi,1,anderson,win,p9115-f70537,4454.56,56,0,6701.38,senior,low,1,1
p2072,liu,male,15,australia,team b,batsman,tennis,m17740,championship,12-11-2024,team b,arena 2,berlin,63,6,0,1,89,5.6,2341.19,438.06,7011.86,1795.08,f41012,vip,credit card,1,brown,win,p2072-f41012,9791.11,79,0,1795.08,junior,medium,1,1
p3029,john,male,34,usa,team d,goalkeeper,football,m70454,world cup,12-11-2024,team d,arena 2,london,17,4,1,1,105,1.09,544.91,1531.65,3868.62,9602.33,f63554,regular,credit card,1,lee,win,p3029-f63554,5945.18,32,0,9602.33,senior,low,1,1
p1813,carlos,male,35,brazil,team c,batsman,cricket,m46755,league,02-12-2024,team c,stadium 1,new york,111,4,2,4,54,5.59,4633.15,1813.28,2392.47,5120.8,f72118,vvip,online,1,brown,lose,p1813-f72118,8838.9,141,0,5120.8,senior,medium,1,2
p2898,priya,female,38,brazil,team e,bowler,cricket,m85446,championship,02-12-2024,team b,stadium 1,berlin,115,1,0,1,107,8.68,1654.05,1315.86,2630.93,9554.09,f62505,regular,credit card,1,brown,win,p2898-f62505,5600.84,121,0,9554.09,senior,high,2,1
p7226,mike,male,22,uk,team d,defender,basketball,m44224,league,03-12-2024,team e,ground 3,berlin,136,8,3,4,97,7.89,4330.08,1129.48,4334.94,2325.59,f64363,vip,credit card,5,rahul,win,p7226-f64363,9794.5,177,0,2325.59,adult,high,1,1
p2526,mike,male,28,uk,team a,forward,football,m92412,league,04-12-2024,team b,court 4,london,99,1,4,3,59,7.79,3031.77,1784.27,1821.12,4444.47,f31170,regular,cash,4,patel,win,p2526-f31170,6637.16,125,0,4444.47,adult,high,1,1
p1477,david,female,36,south africa,team c,bowler,tennis,m86789,league,04-12-2024,team c,court 4,new york,110,4,0,1,77,9.42,1823.45,1652.08,5718.53,3408.47,f38608,regular,online,4,rahul,win,p1477-f38608,9194.06,122,0,3408.47,senior,high,2,1
p6169,carlos,male,15,australia,team b,batsman,tennis,m21307,world cup,05-12-2024,team b,court 4,sydney,69,6,1,3,77,9.87,2788.39,220.54,8689.87,5106.33,f59190,vip,credit card,1,rahul,win,p6169-f59190,11698.8,96,0,5106.33,junior,high,1,1
p5777,priya,female,35,germany,team c,defender,cricket,m26518,friendly,07-12-2024,team a,court 4,london,63,9,1,0,65,7.36,849.71,802.97,6279.61,9495.48,f75572,vip,online,3,brown,draw,p5777-f75572,7932.29,84,0,9495.48,senior,high,2,3
p5949,maria,female,31,australia,team a,bowler,cricket,m89686,friendly,07-12-2024,team e,arena 2,sydney,49,5,2,3,96,7.77,1699.9,106.85,4855.05,6480.15,f12556,vvip,credit card,2,lee,lose,p5949-f12556,6661.8,77,0,6480.15,senior,high,2,2
p1842,priya,female,42,usa,team b,goalkeeper,basketball,m84059,friendly,08-12-2024,team e,court 4,berlin,6,1,2,4,94,1.86,4735.8,555.63,9193.93,156.87,f69168,vip,upi,3,anderson,win,p1842-f69168,14485.36,30,0,156.87,senior,low,2,1
p7481,david,female,34,uk,team c,forward,tennis,m74353,friendly,08-12-2024,team e,ground 3,london,131,3,4,0,51,1.25,940.52,893.75,7443.44,6227.49,f30232,vvip,credit card,4,anderson,lose,p7481-f30232,9277.71,149,0,6227.49,senior,low,2,2
p6201,john,male,44,germany,team e,defender,basketball,m51333,friendly,08-12-2024,team c,arena 2,berlin,24,4,2,3,21,2.28,3938.78,140.36,9736.14,5546.96,f26974,regular,cash,4,rahul,lose,p6201-f26974,13815.28,50,0,5546.96,senior,low,1,2
p1166,david,female,34,uk,team c,defender,football,m48926,championship,09-12-2024,team e,ground 3,berlin,22,0,0,2,50,4.18,2063.67,868.65,8548.03,9243.34,f90952,vvip,online,4,smith,lose,p1166-f90952,11480.35,30,0,9243.34,senior,medium,2,2
p2354,david,male,28,uk,team c,bowler,football,m42715,friendly,10-12-2024,team d,ground 3,berlin,133,2,4,1,114,7.23,3001.54,303.8,5780.23,7813.18,f50540,vip,online,3,smith,lose,p2354-f50540,9085.57,153,0,7813.18,adult,high,1,2
p1274,david,female,20,india,team d,defender,tennis,m54802,league,01-01-2025,team a,court 4,london,8,1,1,3,79,6.92,2796.43,1179.97,7646.79,3181.52,f45875,vip,online,4,smith,draw,p1274-f45875,11623.19,25,0,3181.52,adult,medium,2,3
p8821,liu,male,42,usa,team e,defender,football,m18233,world cup,02-01-2025,team a,court 4,sydney,64,0,2,4,75,2.43,1018.22,1479.82,1310.67,6163.45,f68394,vip,upi,3,brown,win,p8821-f68394,3808.71,86,0,6163.45,senior,low,1,1
p5382,mike,male,35,brazil,team a,forward,cricket,m78575,friendly,02-01-2025,team e,arena 2,new york,49,1,4,0,88,2.37,4448.77,1697.57,2334.6,2719.31,f47349,vvip,credit card,4,brown,win,p5382-f47349,8480.94,63,0,2719.31,senior,low,1,1
p3711,carlos,female,15,south africa,team a,forward,football,m15096,league,04-01-2025,team e,court 4,sydney,29,4,3,3,41,8.01,1923.88,678.61,3854.51,8860.18,f18436,regular,credit card,3,rahul,win,p3711-f18436,6457,58,0,8860.18,junior,high,2,1
p1057,sara,male,41,australia,team b,defender,football,m37591,league,08-01-2025,team c,arena 2,sydney,21,7,1,1,81,4.04,1548.03,1433.09,1245.3,4868.99,f90593,regular,online,2,brown,lose,p1057-f90593,4226.42,42,0,4868.99,senior,medium,1,2
p6878,sara,female,39,germany,team a,forward,football,m86596,friendly,09-01-2025,team d,ground 3,sydney,30,4,2,3,10,2.51,1706.31,427.64,3265.23,4137.96,f40147,regular,upi,5,smith,draw,p6878-f40147,5399.18,56,0,4137.96,senior,low,2,3
p4860,mike,female,16,brazil,team a,goalkeeper,cricket,m93286,friendly,10-01-2025,team b,stadium 1,delhi,40,7,2,0,65,7.53,3170.99,1760.28,3668.21,6670.96,f87493,vvip,cash,3,smith,draw,p4860-f87493,8599.48,60,0,6670.96,junior,high,2,3
p9565,liu,male,16,brazil,team b,bowler,basketball,m34408,friendly,02-02-2025,team e,court 4,sydney,94,9,4,0,18,6.16,3154.64,1198.26,1897.75,4664.08,f77275,regular,online,1,brown,draw,p9565-f77275,6250.65,124,0,4664.08,junior,medium,1,3
p9348,john,male,40,brazil,team e,forward,tennis,m38720,world cup,02-02-2025,team e,arena 2,sydney,87,7,4,0,51,1.14,2823.87,831.42,4987.01,4653.18,f85783,regular,online,5,smith,draw,p9348-f85783,8642.3,113,0,4653.18,senior,low,1,3
p2612,amit,male,29,australia,team b,batsman,tennis,m13064,friendly,05-02-2025,team d,ground 3,berlin,115,9,1,4,41,2.89,3844.09,793.82,7832.89,8365.03,f91307,vvip,upi,5,brown,win,p2612-f91307,12470.8,152,0,8365.03,adult,low,1,1
p9783,amit,female,21,brazil,team e,batsman,cricket,m47772,championship,08-02-2025,team a,court 4,delhi,12,9,4,3,52,2.01,2859.51,348.89,7919.69,1640.63,f79228,vvip,upi,5,brown,win,p9783-f79228,11128.09,54,0,1640.63,adult,low,2,1
p8648,maria,male,25,brazil,team c,defender,cricket,m82794,world cup,09-02-2025,team e,court 4,new york,81,3,0,0,110,3.69,4465.76,426.28,2772.37,2746.3,f59881,vip,upi,5,anderson,win,p8648-f59881,7664.41,87,0,2746.3,adult,low,1,1
p2996,david,male,28,usa,team e,batsman,football,m35029,championship,09-02-2025,team b,ground 3,berlin,45,8,1,3,105,2.47,1910.85,272.34,6652.22,3294.86,f72821,regular,credit card,4,anderson,lose,p2996-f72821,8835.41,76,0,3294.86,adult,low,1,2
p2503,mike,male,24,brazil,team a,defender,cricket,m37740,league,09-02-2025,team a,stadium 1,london,53,7,0,2,103,2.38,3223.73,597.54,5282.27,4029.65,f53304,regular,cash,4,patel,win,p2503-f53304,9103.54,75,0,4029.65,adult,low,1,1
p2207,liu,male,43,south africa,team c,defender,tennis,m23870,friendly,01-03-2025,team d,stadium 1,berlin,76,1,4,1,44,2.6,4056.31,1439.47,5251.97,7440.58,f21451,vvip,credit card,3,brown,draw,p2207-f21451,10747.75,94,0,7440.58,senior,low,1,3
p5783,maria,male,20,germany,team b,goalkeeper,tennis,m19394,championship,01-03-2025,team d,stadium 1,berlin,104,7,1,0,64,6.7,2535,951.57,8875.35,6145.84,f46444,vip,upi,2,anderson,lose,p5783-f46444,12361.92,121,0,6145.84,adult,medium,1,2
p1838,david,male,41,zustralia,team c,defender,tennis,m84677,championship,02-03-2025,team c,court 4,berlin,12,5,1,4,16,7.91,2731.38,1485.08,3295.39,803.95,f55339,vvip,credit card,1,smith,win,p1838-f55339,7511.85,41,0,803.95,senior,high,1,1
p1514,maria,male,40,south africa,team b,batsman,tennis,m38500,championship,02-03-2025,team b,ground 3,london,38,8,3,1,33,5.78,955.83,142.08,2054.7,6396.08,f37681,regular,upi,3,smith,lose,p1514-f37681,3152.61,67,0,6396.08,senior,medium,1,2
p2010,amit,female,34,india,team b,defender,tennis,m93016,friendly,02-03-2025,team d,court 4,berlin,50,2,4,4,78,8.37,1664.17,1242.39,1101.43,4573.22,f37929,vvip,upi,4,smith,win,p2010-f37929,4007.99,82,0,4573.22,senior,high,2,1
p5201,mike,male,29,brazil,team e,bowler,basketball,m77161,world cup,04-03-2025,team a,court 4,sydney,63,0,2,0,74,7.94,4633.7,132.95,4689.49,589.06,f98530,vvip,credit card,1,smith,lose,p5201-f98530,9456.14,69,0,589.06,adult,high,1,2
p8272,liu,male,18,usa,team d,goalkeeper,basketball,m75970,friendly,05-03-2025,team c,ground 3,delhi,21,6,2,3,35,2.17,2990.5,1735.42,7732.64,2174.82,f72130,vvip,online,5,rahul,draw,p8272-f72130,12458.56,51,0,2174.82,junior,low,1,3
p6314,priya,female,30,usa,team b,forward,tennis,m85119,league,05-03-2025,team e,ground 3,london,113,1,2,3,5,9.88,2917.21,952.45,4833.83,8176.02,f93103,vip,online,4,smith,lose,p6314-f93103,8703.49,133,0,8176.02,adult,high,2,2
p2349,sara,male,30,germany,team c,defender,tennis,m13374,world cup,07-03-2025,team e,arena 2,london,22,4,0,2,69,7.81,1212.52,1136.12,3159.82,6062.29,f30725,nan,credit card,5,brown,draw,p2349-f30725,5508.46,38,0,6062.29,adult,high,1,3
p5958,carlos,female,38,usa,team e,defender,cricket,m25688,world cup,08-03-2025,team c,stadium 1,new york,27,7,2,4,1,2.73,2970.01,1190.92,9456.04,7010.5,f43094,vip,cash,2,smith,draw,p5958-f43094,13616.97,63,0,7010.5,senior,low,2,3
p8817,david,male,27,south africa,team e,defender,football,m82693,friendly,01-04-2025,team a,stadium 1,sydney,15,9,4,1,47,6.31,641.85,777.92,5061.31,336.31,f90494,vvip,credit card,1,smith,draw,p8817-f90494,6481.08,49,0,336.31,adult,medium,1,3
p9612,mike,male,19,germany,team b,forward,basketball,m78934,league,02-04-2025,team b,ground 3,new york,100,9,3,1,81,3.12,3432.67,1928.34,1930.24,7308.56,f20672,vvip,credit card,3,patel,win,p9612-f20672,7291.25,131,0,7308.56,junior,low,1,1
p1306,maria,female,37,south africa,team d,goalkeeper,cricket,m13505,championship,02-04-2025,team b,stadium 1,new york,90,6,2,0,69,4.74,810.56,1620.42,3753.27,4724.95,f87106,regular,online,1,anderson,lose,p1306-f87106,6184.25,108,0,4724.95,senior,medium,2,2
p1693,carlos,female,33,usa,team a,defender,football,m52757,friendly,04-04-2025,team b,court 4,delhi,95,3,3,2,91,2.37,3126.29,1142.56,9845.64,5466.25,f99494,regular,cash,3,patel,win,p1693-f99494,14114.49,118,0,5466.25,senior,low,2,1
p6752,mike,male,16,south africa,team a,bowler,basketball,m58662,friendly,04-04-2025,team b,ground 3,delhi,112,7,4,4,80,7.45,1009.35,1010.68,4884.87,5137.17,f69628,regular,cash,2,smith,win,p6752-f69628,6904.9,154,0,5137.17,junior,high,1,1
p9079,maria,male,26,brazil,team b,goalkeeper,basketball,m91701,league,04-04-2025,team e,arena 2,berlin,18,4,2,2,19,6.63,1032.37,673.67,7431.44,101.78,f10610,vvip,upi,2,lee,win,p9079-f10610,9137.48,40,0,101.78,adult,medium,1,1
p2848,maria,male,41,usa,team a,bowler,football,m40640,league,04-04-2025,team e,stadium 1,delhi,106,9,2,4,103,3.72,4810.42,373.43,3783.49,9939.43,f93382,vvip,cash,5,rahul,draw,p2848-f93382,8967.34,146,0,9939.43,senior,low,1,3
p3207,sara,female,20,germany,team b,bowler,football,m23338,championship,04-04-2025,team c,stadium 1,sydney,37,6,2,0,57,1.81,1385.81,100.93,6481.21,1740.06,f49777,regular,credit card,5,patel,win,p3207-f49777,7967.95,55,0,1740.06,adult,low,2,1
p7615,david,male,31,zndia,team e,bowler,basketball,m90375,friendly,05-04-2025,team c,court 4,delhi,46,1,2,0,100,1.51,1115.03,1132.56,8645.93,9247.65,f44339,regular,upi,3,anderson,win,p7615-f44339,10893.52,54,0,9247.65,senior,low,1,1
p2681,liu,male,43,usa,team c,bowler,tennis,m23564,league,05-04-2025,team a,court 4,berlin,106,8,4,4,49,1.22,3205.29,1936.11,4892.78,3288.39,f12758,vvip,upi,5,brown,draw,p2681-f12758,10034.18,150,0,3288.39,senior,low,1,3
p4114,priya,female,43,germany,team b,forward,cricket,m21487,league,05-04-2025,team e,ground 3,sydney,1,0,0,4,8,1.92,3805.11,350.43,6843.08,2693.49,f43194,vvip,online,2,lee,lose,p4114-f43194,10998.62,17,0,2693.49,senior,low,2,2
p4504,david,male,27,germany,team e,goalkeeper,football,m29553,championship,06-04-2025,team c,arena 2,delhi,56,8,4,4,19,4.96,4207.09,373.32,5972.73,2911.66,f91000,regular,online,2,patel,draw,p4504-f91000,10553.14,100,0,2911.66,adult,medium,1,3
p1511,sara,male,39,india,team e,defender,cricket,m75116,friendly,06-04-2025,team e,arena 2,new york,18,2,3,0,40,2.11,2345.3,1693.2,8033.75,9436.41,f80487,vvip,cash,5,lee,lose,p1511-f80487,12072.25,31,0,9436.41,senior,low,1,2
p8119,maria,male,32,india,team d,bowler,tennis,m13846,league,07-04-2025,team d,stadium 1,delhi,57,5,1,1,43,9.59,1299.45,1916.98,2875.4,712.38,f20795,vip,online,2,rahul,win,p8119-f20795,6091.83,74,0,712.38,senior,high,1,1
p9454,carlos,male,27,brazil,team b,forward,basketball,m49037,championship,08-04-2025,team b,arena 2,berlin,60,9,2,4,2,6.2,4367.24,651.86,2065.26,5896.53,f62964,vvip,credit card,5,anderson,lose,p9454-f62964,7084.36,100,0,5896.53,adult,medium,1,2
p3979,priya,male,19,south africa,team b,defender,cricket,m31933,league,08-04-2025,team a,stadium 1,delhi,25,1,4,0,41,8.28,632.53,727.34,4138.42,357.64,f33281,vip,upi,3,patel,win,p3979-f33281,5498.29,39,0,357.64,junior,high,1,1
p4985,maria,male,40,usa,team b,defender,football,m80206,world cup,09-04-2025,team d,arena 2,sydney,119,9,4,3,43,6.06,4263.35,1389.92,5686.92,9667.86,f98752,vvip,credit card,5,brown,win,p4985-f98752,11340.19,161,0,9667.86,senior,medium,1,1
p6939,john,male,25,usa,team d,bowler,football,m29447,league,09-04-2025,team e,ground 3,london,143,6,3,1,4,3.05,1248.33,950.13,7467.42,3132.62,f30130,vip,credit card,4,patel,win,p6939-f30130,9665.88,168,0,3132.62,adult,low,1,1
p6339,priya,male,27,india,team d,defender,xennis,m92493,friendly,09-04-2025,team e,arena 2,new york,144,7,3,0,114,2.49,4426.87,1946.09,9749.86,134.45,f67055,regular,cash,1,rahul,draw,p6339-f67055,16122.82,167,0,134.45,adult,low,1,3
p7870,john,female,31,usa,team a,bowler,basketball,m49513,league,02-05-2025,team d,arena 2,sydney,100,2,2,0,103,3.89,3927.89,1227.27,7026.16,4313.56,f31663,vvip,credit card,1,brown,lose,p7870-f31663,12181.32,110,0,4313.56,senior,low,2,2
p5054,mike,male,19,uk,team c,goalkeeper,football,m51813,league,02-05-2025,team c,ground 3,sydney,0,9,3,3,86,3.98,3756.37,1976.19,2240.16,5459.46,f80488,vvip,online,3,brown,win,p5054-f80488,7972.72,39,0,5459.46,junior,low,1,1
p9281,liu,female,22,brazil,team b,bowler,basketball,m56607,friendly,04-05-2025,team c,unspecified,new york,67,4,1,4,119,8.56,1477.46,1964.57,9214.18,1611.69,f83170,regular,online,4,brown,draw,p9281-f83170,12656.21,94,0,1611.69,adult,high,2,3
